time,max_mahal_dist,mean_mahal_dist,frac_mahal_gt_threshold,n_paths_absG0_lt_1e_3,n_paths_absG0_lt_1e_4,n_paths_absG0_lt_floor,min_absG0_all_paths,decoder_min_G_abs0_valid_paths,decoder_max_short_rate_err_valid_paths,n_valid_decode,frac_valid_decode,batch_error
0.0,2.337241511557093,2.337241511557093,0.0,0,0,0,0.019888208640354448,0.019888208640354448,4.3553691081096857e-07,500,1.0,
0.08333333333333333,2.8506244773437586,2.3289461148097694,0.0,0,0,0,0.019336906570286007,0.019336906570286007,2.068727419812788e-06,500,1.0,
0.16666666666666666,3.1380441942566053,2.297842806457129,0.0,0,0,0,0.019086573665965962,0.019086573665965962,3.0814879162718856e-06,500,1.0,
0.25,3.4540573684823315,2.281067632910682,0.0,0,0,0,0.018865146422722086,0.018865146422722086,3.4869153433397804e-06,500,1.0,
0.3333333333333333,3.56994645004505,2.2829260244874496,0.0,0,0,0,0.018646860335784346,0.018646860335784346,3.5348006111289576e-06,500,1.0,
0.41666666666666663,3.892323019584795,2.2693069180973717,0.0,0,0,0,0.018554681590972868,0.018554681590972868,4.047212817000212e-06,500,1.0,
0.5,4.031138052714065,2.2623038937760187,0.004,0,0,0,0.0184912669624539,0.0184912669624539,5.81468410934885e-06,500,1.0,
0.5833333333333333,3.8717147919008035,2.2494279244831725,0.0,0,0,0,0.01820128509817019,0.01820128509817019,4.367449375930477e-06,500,1.0,
0.6666666666666666,3.8351999224800175,2.241430700206596,0.0,0,0,0,0.018060424690941865,0.018060424690941865,4.971213031206706e-06,500,1.0,
0.75,4.107271710258051,2.2320375054277544,0.002,0,0,0,0.018084940314002877,0.018084940314002877,5.403952561943565e-06,500,1.0,
0.8333333333333333,4.020904431795934,2.2184540365758707,0.002,0,0,0,0.017933168192034814,0.017933168192034814,5.561645428697748e-06,500,1.0,
0.9166666666666666,4.227448872426718,2.2077022390161773,0.008,0,0,0,0.017611785641296007,0.017611785641296007,5.911769910774828e-06,500,1.0,
1.0,4.315978765620197,2.195189354539171,0.01,0,0,0,0.017567943070790668,0.017567943070790668,5.7055118301528596e-06,500,1.0,
1.0833333333333333,4.459190606890184,2.188218860951546,0.008,0,0,0,0.017507430256733347,0.017507430256733347,6.454138082648969e-06,500,1.0,
1.1666666666666665,5.015273489487342,2.1790791599834036,0.004,0,0,0,0.017554163367400316,0.017554163367400316,7.74238174705219e-06,500,1.0,
1.25,4.890408160790088,2.1618034045196297,0.004,0,0,0,0.017655069066761755,0.017655069066761755,7.187004674565067e-06,500,1.0,
1.3333333333333333,4.796869596669199,2.139772583478467,0.008,0,0,0,0.01747752428265643,0.01747752428265643,7.525750954941873e-06,500,1.0,
1.4166666666666665,4.811429327098043,2.1242603516800056,0.008,0,0,0,0.01741418607834886,0.01741418607834886,6.57304132549788e-06,500,1.0,
1.5,4.657768340256664,2.1175411072840324,0.012,0,0,0,0.017521863809202905,0.017521863809202905,5.958926485652438e-06,500,1.0,
1.5833333333333333,4.695582279570699,2.107926038263134,0.008,0,0,0,0.017591070484887582,0.017591070484887582,6.378401142335954e-06,500,1.0,
1.6666666666666665,4.633080871963591,2.104754683381456,0.006,0,0,0,0.01770198325008694,0.01770198325008694,7.613407742447509e-06,500,1.0,
1.75,5.036649904434969,2.101367757290818,0.008,0,0,0,0.01763360326129821,0.01763360326129821,7.428527937870799e-06,500,1.0,
1.8333333333333333,5.272194474238241,2.0947402541351474,0.006,0,0,0,0.01748719678757377,0.01748719678757377,8.296800717084302e-06,500,1.0,
1.9166666666666665,5.084284697440912,2.0910261637071024,0.008,0,0,0,0.01726115774975095,0.01726115774975095,7.6179964249509236e-06,500,1.0,
2.0,5.1171533505859195,2.0962456737694493,0.012,0,0,0,0.017108199636074357,0.017108199636074357,7.788383809631538e-06,500,1.0,
2.083333333333333,5.220737813888922,2.0861483689067843,0.01,0,0,0,0.01686503052727044,0.01686503052727044,8.001231381331297e-06,500,1.0,
2.1666666666666665,5.1878692156033965,2.07710541505688,0.012,0,0,0,0.016447608709822356,0.016447608709822356,7.758299700708765e-06,500,1.0,
2.25,5.058939044209911,2.0672375052569896,0.008,0,0,0,0.016789979265560067,0.016789979265560067,7.825542738117836e-06,500,1.0,
2.333333333333333,5.005497609139569,2.0717267606723295,0.004,0,0,0,0.016342270795753046,0.016342270795753046,7.98500647217551e-06,500,1.0,
2.4166666666666665,5.274799443947395,2.0715012965146236,0.006,0,0,0,0.016272818579141753,0.016272818579141753,7.461376866572944e-06,500,1.0,
2.5,5.367120284605832,2.0799953530666806,0.008,0,0,0,0.0164109337498074,0.0164109337498074,7.629925538692878e-06,500,1.0,
2.583333333333333,5.029962244496263,2.064056126197199,0.01,0,0,0,0.016633056826210274,0.016633056826210274,8.412017533362959e-06,500,1.0,
2.6666666666666665,4.8990677193294445,2.0465316968227136,0.008,0,0,0,0.016390028345729626,0.016390028345729626,9.105274423482773e-06,500,1.0,
2.75,5.220290108060678,2.044046509069208,0.01,0,0,0,0.016412849791034634,0.016412849791034634,9.588283240619805e-06,500,1.0,
2.833333333333333,5.601835360094813,2.0411805011506767,0.008,0,0,0,0.016361858637357667,0.016361858637357667,9.791755840614369e-06,500,1.0,
2.9166666666666665,5.721415572339017,2.0395756605039486,0.01,0,0,0,0.01660017859479781,0.01660017859479781,9.924030127488742e-06,500,1.0,
3.0,5.54857620018912,2.0371688385074656,0.01,0,0,0,0.0164207558747084,0.0164207558747084,9.590422223853395e-06,500,1.0,
3.083333333333333,5.499562614114757,2.0250085182140287,0.008,0,0,0,0.016328930968429488,0.016328930968429488,9.389725151860706e-06,500,1.0,
3.1666666666666665,5.334977218792617,2.0212153496078975,0.008,0,0,0,0.016148740881818155,0.016148740881818155,9.884196743012441e-06,500,1.0,
3.25,5.321414944260015,2.0200829095568356,0.014,0,0,0,0.015844133693433345,0.015844133693433345,1.0690128722273123e-05,500,1.0,
3.333333333333333,5.445744695497427,2.0166686057290315,0.012,0,0,0,0.0156834999091105,0.0156834999091105,1.0625163660994696e-05,500,1.0,
3.4166666666666665,5.79030049232876,2.022612074942708,0.012,0,0,0,0.01569114179679405,0.01569114179679405,1.0415520796110828e-05,500,1.0,
3.5,5.702501294836266,2.016365568588161,0.016,0,0,0,0.015792116326954448,0.015792116326954448,9.42391020283817e-06,500,1.0,
3.583333333333333,5.451036827916693,1.9984287780164967,0.016,0,0,0,0.015914560131467463,0.015914560131467463,9.205781294763238e-06,500,1.0,
3.6666666666666665,5.322990910606525,1.9944265810348303,0.018,0,0,0,0.01594218070742489,0.01594218070742489,8.286943545342262e-06,500,1.0,
3.75,5.535612051589412,1.9878843160003816,0.014,0,0,0,0.01613590548938955,0.01613590548938955,8.921754637035428e-06,500,1.0,
3.833333333333333,5.336643843442095,1.9868395537015877,0.01,0,0,0,0.01589592002437334,0.01589592002437334,8.144719338184364e-06,500,1.0,
3.9166666666666665,5.2283430400461075,1.996019269340357,0.014,0,0,0,0.01601748249587245,0.01601748249587245,9.603358445742227e-06,500,1.0,
4.0,5.350316845028255,1.9974053918197736,0.014,0,0,0,0.01592665549434389,0.01592665549434389,9.275445086394385e-06,500,1.0,
4.083333333333333,5.374896954149212,2.0008220094799216,0.02,0,0,0,0.0159766452298129,0.0159766452298129,1.0283304989873454e-05,500,1.0,
4.166666666666666,5.581030355037299,1.9982714069696494,0.02,0,0,0,0.015779624250105023,0.015779624250105023,9.255553531435645e-06,500,1.0,
4.25,5.690829088403526,1.9894809281356352,0.018,0,0,0,0.015897971738120083,0.015897971738120083,7.622881389203473e-06,500,1.0,
4.333333333333333,5.201472647926644,1.9986447166404386,0.022,0,0,0,0.016236304071393676,0.016236304071393676,7.392637286468551e-06,500,1.0,
4.416666666666666,5.454666165601538,1.9953478562900278,0.022,0,0,0,0.01604688459747714,0.01604688459747714,7.336720155036447e-06,500,1.0,
4.5,5.135497553594961,2.0022207406480788,0.026,0,0,0,0.015901992625378336,0.015901992625378336,7.467512401517634e-06,500,1.0,
4.583333333333333,5.028910046586561,1.9911069116929447,0.02,0,0,0,0.015566748183335723,0.015566748183335723,8.709690838836631e-06,500,1.0,
4.666666666666666,5.158987250614384,1.980347234809761,0.018,0,0,0,0.01534290616692056,0.01534290616692056,7.554791874603978e-06,500,1.0,
4.75,5.259209092242915,1.9772906846297797,0.026,0,0,0,0.015431542088559957,0.015431542088559957,7.709177839695935e-06,500,1.0,
4.833333333333333,5.141545528302113,1.9764059618475578,0.016,0,0,0,0.015287385608220096,0.015287385608220096,8.401625096843973e-06,500,1.0,
4.916666666666666,5.2947801144393045,1.9714984362776928,0.016,0,0,0,0.015053127691788223,0.015053127691788223,8.321105075287383e-06,500,1.0,
5.0,5.654410616305327,1.9693339095944642,0.016,0,0,0,0.014567674246704129,0.014567674246704129,8.66205122986713e-06,500,1.0,
5.083333333333333,5.847873069817573,1.961826426779807,0.014,0,0,0,0.014478945791957363,0.014478945791957363,8.858613277196864e-06,500,1.0,
5.166666666666666,5.977070786817524,1.9566040163311518,0.016,0,0,0,0.014247389891253726,0.014247389891253726,8.624449744268348e-06,500,1.0,
5.25,5.779572642827724,1.9558102325874922,0.02,0,0,0,0.014490006110394514,0.014490006110394514,9.227071097153011e-06,500,1.0,
5.333333333333333,5.87131121986228,1.9505492843631256,0.022,0,0,0,0.014272067026861658,0.014272067026861658,9.211402590077883e-06,500,1.0,
5.416666666666666,5.729900188881093,1.947145135027316,0.024,0,0,0,0.01446432734136827,0.01446432734136827,8.274996898080533e-06,500,1.0,
5.5,5.741709581419056,1.9436818106992695,0.018,0,0,0,0.01455756007152313,0.01455756007152313,9.770014975429842e-06,500,1.0,
5.583333333333333,5.432455807999521,1.9356627390786783,0.018,0,0,0,0.014871899104202732,0.014871899104202732,1.0079457777589784e-05,500,1.0,
5.666666666666666,5.111938302365634,1.9389273767097075,0.018,0,0,0,0.015178434708548034,0.015178434708548034,1.0954884696118966e-05,500,1.0,
5.75,4.891426251698433,1.9289859848617374,0.024,0,0,0,0.015572909153322129,0.015572909153322129,9.782019966105004e-06,500,1.0,
5.833333333333333,4.68802632671031,1.9326886122411588,0.02,0,0,0,0.015457310582020354,0.015457310582020354,9.194693909354151e-06,500,1.0,
5.916666666666666,4.780272172671329,1.9212786729343767,0.022,0,0,0,0.015569074827699945,0.015569074827699945,8.967516948028137e-06,500,1.0,
6.0,4.800634065533306,1.9252019868697468,0.024,0,0,0,0.015341380142086896,0.015341380142086896,9.846008356819563e-06,500,1.0,
6.083333333333333,4.7967618246961745,1.9242728961163176,0.02,0,0,0,0.015383153538853393,0.015383153538853393,9.182356949584414e-06,500,1.0,
6.166666666666666,4.872914151490738,1.9257000361688643,0.024,0,0,0,0.015279632209820829,0.015279632209820829,1.0435225155279448e-05,500,1.0,
6.25,4.852453913077222,1.9359630313960183,0.022,0,0,0,0.015109803377293021,0.015109803377293021,9.705071024414258e-06,500,1.0,
6.333333333333333,5.020915839355805,1.932395634842374,0.02,0,0,0,0.0148871386908783,0.0148871386908783,1.0793406021746e-05,500,1.0,
6.416666666666666,4.78019208451429,1.9212788743115052,0.022,0,0,0,0.014776907263449502,0.014776907263449502,1.058718595687777e-05,500,1.0,
6.5,4.793299536597749,1.9270671728815667,0.022,0,0,0,0.014618635140026724,0.014618635140026724,9.94663517432659e-06,500,1.0,
6.583333333333333,4.903649633494827,1.917657616719597,0.024,0,0,0,0.01447328359430361,0.01447328359430361,1.0311011913143042e-05,500,1.0,
6.666666666666666,4.962599886831759,1.9236514716453659,0.02,0,0,0,0.014470684689431312,0.014470684689431312,9.211072268981019e-06,500,1.0,
6.75,5.1001478413548735,1.9281530134313016,0.022,0,0,0,0.01437183272921291,0.01437183272921291,1.0491112660770963e-05,500,1.0,
6.833333333333333,5.155414460592606,1.9319613735195957,0.03,0,0,0,0.014359570938320207,0.014359570938320207,1.0354632917503742e-05,500,1.0,
6.916666666666666,5.293617501977081,1.934360961648379,0.024,0,0,0,0.014276617239650995,0.014276617239650995,9.919515941595597e-06,500,1.0,
7.0,5.331864439300846,1.9287019215755703,0.024,0,0,0,0.01426974506702914,0.01426974506702914,1.0782006711274744e-05,500,1.0,
7.083333333333333,5.63603667030439,1.9379481217745933,0.028,0,0,0,0.013987141154581374,0.013987141154581374,1.0216459239268533e-05,500,1.0,
7.166666666666666,5.5041690609382306,1.9444325857030604,0.026,0,0,0,0.01387862827590412,0.01387862827590412,9.505532153678692e-06,500,1.0,
7.25,5.837139068126023,1.934690711329547,0.022,0,0,0,0.013798713422524927,0.013798713422524927,9.713482705266119e-06,500,1.0,
7.333333333333333,5.743095387844033,1.9270442618830221,0.022,0,0,0,0.013981162403676447,0.013981162403676447,9.605716995403357e-06,500,1.0,
7.416666666666666,5.794392580142552,1.9255695667165087,0.026,0,0,0,0.014309033532959946,0.014309033532959946,8.969571134900822e-06,500,1.0,
7.5,5.78998244853152,1.9267714290688813,0.028,0,0,0,0.01421238709931415,0.01421238709931415,9.581914274067738e-06,500,1.0,
7.583333333333333,5.762294040134705,1.9286150212279558,0.028,0,0,0,0.013969552189711201,0.013969552189711201,9.295667344179359e-06,500,1.0,
7.666666666666666,5.764098510164885,1.92978997522562,0.026,0,0,0,0.013996817467410008,0.013996817467410008,9.54697990134673e-06,500,1.0,
7.75,5.760983227708036,1.9317134374353575,0.028,0,0,0,0.013982508436030723,0.013982508436030723,9.659954477627547e-06,500,1.0,
7.833333333333333,5.917170401512838,1.9433449784119865,0.028,0,0,0,0.01389192871355703,0.01389192871355703,9.11278115666922e-06,500,1.0,
7.916666666666666,5.8666714625135,1.9403624220986149,0.03,0,0,0,0.014099200949996922,0.014099200949996922,1.0085916858360022e-05,500,1.0,
8.0,5.665962523353545,1.9356669617959612,0.034,0,0,0,0.013944881641640336,0.013944881641640336,9.571888092814451e-06,500,1.0,
8.083333333333332,5.683994150203754,1.9432152586494733,0.028,0,0,0,0.014302978165313344,0.014302978165313344,9.797145863466028e-06,500,1.0,
8.166666666666666,5.519167359128548,1.9475192521768494,0.026,0,0,0,0.014417327457389065,0.014417327457389065,9.60718355288992e-06,500,1.0,
8.25,5.553265047043455,1.9373747933779544,0.028,0,0,0,0.014595634209390848,0.014595634209390848,1.060497452528078e-05,500,1.0,
8.333333333333332,5.365151948254744,1.92916755784734,0.032,0,0,0,0.014824494223058112,0.014824494223058112,1.0462030444184645e-05,500,1.0,
8.416666666666666,5.283901364856159,1.9325592003293823,0.036,0,0,0,0.014702651189305463,0.014702651189305463,1.0667448842500288e-05,500,1.0,
8.5,5.4359364107583845,1.9358141492634122,0.038,0,0,0,0.01457884910749791,0.01457884910749791,1.1707985037412438e-05,500,1.0,
8.583333333333332,5.413695178288314,1.9323627386734443,0.034,0,0,0,0.014254181621959116,0.014254181621959116,1.0256231630756396e-05,500,1.0,
8.666666666666666,5.252460071519566,1.9306606615216237,0.038,0,0,0,0.014197169371386957,0.014197169371386957,9.459396498451983e-06,500,1.0,
8.75,5.316715544507951,1.9400162730864836,0.04,0,0,0,0.014383932244466883,0.014383932244466883,9.148928730613737e-06,500,1.0,
8.833333333333332,5.337639388016894,1.9442898376319422,0.04,0,0,0,0.01420009088251253,0.01420009088251253,8.737158776660203e-06,500,1.0,
8.916666666666666,5.219973327213264,1.9462853605112496,0.044,0,0,0,0.0140571541997311,0.0140571541997311,1.023416802750296e-05,500,1.0,
9.0,5.486523522602957,1.938919201622845,0.038,0,0,0,0.014286679393073955,0.014286679393073955,9.879289540069836e-06,500,1.0,
9.083333333333332,5.6667958588145755,1.9278182857059736,0.044,0,0,0,0.01422362427001667,0.01422362427001667,1.0372571689530596e-05,500,1.0,
9.166666666666666,5.26702801019946,1.92690762200607,0.038,0,0,0,0.014460361328386243,0.014460361328386243,1.0213148803409067e-05,500,1.0,
9.25,5.540475236917964,1.918005559066691,0.044,0,0,0,0.014587730183125395,0.014587730183125395,1.0978005432312615e-05,500,1.0,
9.333333333333332,5.597916607140507,1.9299025106671817,0.044,0,0,0,0.014663396835922807,0.014663396835922807,1.0151584801856156e-05,500,1.0,
9.416666666666666,5.538238995779041,1.9326970770935477,0.04,0,0,0,0.014694388026073231,0.014694388026073231,1.0101971495736495e-05,500,1.0,
9.5,5.483765735050406,1.928034867623766,0.034,0,0,0,0.014618852501775602,0.014618852501775602,1.1779462343805558e-05,500,1.0,
9.583333333333332,5.626665734559406,1.9215912750431416,0.04,0,0,0,0.014475402643876117,0.014475402643876117,9.90844167771815e-06,500,1.0,
9.666666666666666,5.496847837905145,1.9179995039672628,0.04,0,0,0,0.014463170274105677,0.014463170274105677,1.0129275865949222e-05,500,1.0,
9.75,5.744067127060395,1.9143876207030868,0.042,0,0,0,0.014238221962420966,0.014238221962420966,1.093547923122426e-05,500,1.0,
9.833333333333332,5.483837775832401,1.9291629896061857,0.048,0,0,0,0.01433692123418187,0.01433692123418187,1.1118053015977958e-05,500,1.0,
9.916666666666666,5.489622338421411,1.9294009796322487,0.042,0,0,0,0.0142946968022217,0.0142946968022217,1.0526803540359536e-05,500,1.0,
10.0,5.712406301404615,1.9278741699527568,0.04,0,0,0,0.014233822989476442,0.014233822989476442,1.1452634269531331e-05,500,1.0,
